trail,date,status
Mitchell Memorial Forest,2021-08-13 8:15:04,open
Mitchell Memorial Forest,2021-08-12 13:45:04,closed
Mitchell Memorial Forest,2021-08-11 13:30:05,open
Mitchell Memorial Forest,2021-08-11 8:00:09,caution
Mitchell Memorial Forest,2021-08-10 8:00:09,closed
Mitchell Memorial Forest,2021-08-06 9:30:05,open
Mitchell Memorial Forest,2021-08-05 8:45:06,closed
Mitchell Memorial Forest,2021-08-04 7:15:04,open
Mitchell Memorial Forest,2021-08-03 14:00:08,closed
Mitchell Memorial Forest,2021-07-30 8:15:05,open
Mitchell Memorial Forest,2021-07-29 7:45:05,closed
Mitchell Memorial Forest,2021-07-28 7:30:05,open
Mitchell Memorial Forest,2021-07-27 7:30:05,closed
Mitchell Memorial Forest,2021-07-22 22:00:08,open
Mitchell Memorial Forest,2021-07-18 18:15:05,caution
Mitchell Memorial Forest,2021-07-10 11:00:11,closed
Mitchell Memorial Forest,2021-07-05 8:45:07,open
Mitchell Memorial Forest,2021-07-02 19:00:10,caution
Mitchell Memorial Forest,2021-06-29 19:15:05,closed
Mitchell Memorial Forest,2021-06-28 16:45:05,open
Mitchell Memorial Forest,2021-06-27 16:45:05,caution
Mitchell Memorial Forest,2021-06-26 15:00:09,open
Mitchell Memorial Forest,2021-06-22 18:15:07,caution
Mitchell Memorial Forest,2021-06-18 16:15:06,closed
Mitchell Memorial Forest,2021-06-16 8:00:11,open
Mitchell Memorial Forest,2021-06-14 14:45:06,caution
Mitchell Memorial Forest,2021-06-07 6:45:06,closed
Mitchell Memorial Forest,2021-06-05 18:45:05,caution
Mitchell Memorial Forest,2021-06-02 7:00:08,closed
Mitchell Memorial Forest,2021-05-31 14:00:08,open
Mitchell Memorial Forest,2021-05-30 16:45:07,caution
Mitchell Memorial Forest,2021-05-26 12:15:07,closed
Mitchell Memorial Forest,2021-05-22 13:45:06,open
Mitchell Memorial Forest,2021-05-20 17:30:06,caution
Mitchell Memorial Forest,2021-05-17 7:30:04,closed
Mitchell Memorial Forest,2021-05-14 16:30:05,open
Mitchell Memorial Forest,2021-05-11 16:45:06,caution
Mitchell Memorial Forest,2021-05-03 6:45:06,closed
Mitchell Memorial Forest,2021-05-01 14:45:04,caution
Mitchell Memorial Forest,2021-04-28 17:45:04,closed
Mitchell Memorial Forest,2021-04-26 20:45:05,open
Mitchell Memorial Forest,2021-04-25 21:15:06,caution
Mitchell Memorial Forest,2021-04-20 22:30:06,closed
Mitchell Memorial Forest,2021-04-16 13:45:05,open
Mitchell Memorial Forest,2021-04-13 6:30:05,caution
Mitchell Memorial Forest,2021-04-10 12:15:04,closed
Mitchell Memorial Forest,2021-04-09 11:15:05,open
Mitchell Memorial Forest,2021-04-09 7:45:05,caution
Mitchell Memorial Forest,2021-04-08 13:45:05,closed
Mitchell Memorial Forest,2021-04-06 16:00:07,open
Mitchell Memorial Forest,2021-04-03 13:15:05,caution
Mitchell Memorial Forest,2021-03-25 13:00:06,closed
Mitchell Memorial Forest,2021-03-21 20:15:04,caution
Mitchell Memorial Forest,2021-03-11 13:30:05,closed
Mitchell Memorial Forest,2021-03-08 14:45:05,caution
Mitchell Memorial Forest,2021-02-23 8:30:06,closed
Mitchell Memorial Forest,2021-02-22 10:00:09,freeze
Mitchell Memorial Forest,2021-02-22 9:45:04,closed
Mitchell Memorial Forest,2021-02-06 7:45:05,freeze
Mitchell Memorial Forest,2021-02-04 15:45:06,closed
Mitchell Memorial Forest,2021-02-02 8:30:05,freeze
Mitchell Memorial Forest,2021-01-30 16:45:05,closed
Mitchell Memorial Forest,2021-01-30 8:00:07,freeze
Mitchell Memorial Forest,2021-01-29 17:00:07,closed
Mitchell Memorial Forest,2021-01-28 7:30:10,freeze
Mitchell Memorial Forest,2021-01-24 15:00:07,closed
Mitchell Memorial Forest,2021-01-23 7:45:05,freeze
Mitchell Memorial Forest,2021-01-13 13:00:07,closed
Mitchell Memorial Forest,2021-01-10 7:45:04,freeze
Mitchell Memorial Forest,2021-01-08 8:15:04,closed
Mitchell Memorial Forest,2021-01-07 19:00:06,freeze
Mitchell Memorial Forest,2020-12-29 14:30:05,closed
Mitchell Memorial Forest,2020-12-28 22:00:07,freeze
Mitchell Memorial Forest,2020-12-26 12:30:06,closed
Mitchell Memorial Forest,2020-12-24 18:45:05,freeze
Mitchell Memorial Forest,2020-12-16 9:00:08,closed
Mitchell Memorial Forest,2020-12-14 17:45:05,caution
Mitchell Memorial Forest,2020-12-12 8:45:05,closed
Mitchell Memorial Forest,2020-12-08 14:15:04,open
Mitchell Memorial Forest,2020-12-06 12:45:05,caution
Mitchell Memorial Forest,2020-11-30 9:15:05,closed
Mitchell Memorial Forest,2020-11-28 13:00:08,caution
Mitchell Memorial Forest,2020-11-21 8:45:05,closed
Mitchell Memorial Forest,2020-11-16 15:15:05,open
Mitchell Memorial Forest,2020-11-15 8:30:05,closed
Mitchell Memorial Forest,2020-11-12 21:15:05,open
Mitchell Memorial Forest,2020-11-11 7:30:06,caution
Mitchell Memorial Forest,2020-11-01 16:15:05,open
Mitchell Memorial Forest,2020-10-31 12:45:06,caution
Mitchell Memorial Forest,2020-10-27 18:15:05,closed
Mitchell Memorial Forest,2020-10-25 16:45:05,caution
Mitchell Memorial Forest,2020-10-25 9:15:05,closed
Mitchell Memorial Forest,2020-10-24 16:30:05,open
Mitchell Memorial Forest,2020-10-23 22:15:05,closed
Mitchell Memorial Forest,2020-10-21 13:00:06,caution
Mitchell Memorial Forest,2020-10-19 6:45:05,closed
Mitchell Memorial Forest,2020-10-16 14:45:04,open
Mitchell Memorial Forest,2020-10-15 15:00:07,closed
Mitchell Memorial Forest,2020-10-05 12:15:06,open
Mitchell Memorial Forest,2020-10-04 14:30:05,caution
Mitchell Memorial Forest,2020-09-29 17:30:06,open
Mitchell Memorial Forest,2020-09-28 16:00:05,caution
Mitchell Memorial Forest,2020-09-14 12:00:06,open
Mitchell Memorial Forest,2020-09-13 10:00:06,caution
Mitchell Memorial Forest,2020-09-04 15:15:05,open
Mitchell Memorial Forest,2020-09-03 20:30:05,caution
Mitchell Memorial Forest,2020-09-03 6:45:05,closed
Mitchell Memorial Forest,2020-09-02 10:45:05,caution
Mitchell Memorial Forest,2020-08-29 18:15:05,open
Mitchell Memorial Forest,2020-08-29 11:15:05,caution
Mitchell Memorial Forest,2020-08-28 15:15:05,closed
Mitchell Memorial Forest,2020-08-27 12:15:05,open
Mitchell Memorial Forest,2020-08-25 18:30:05,caution
Mitchell Memorial Forest,2020-08-19 15:00:06,open
Mitchell Memorial Forest,2020-08-19 11:30:05,caution
Mitchell Memorial Forest,2020-08-18 12:00:07,closed
Mitchell Memorial Forest,2020-08-14 17:00:06,open
Mitchell Memorial Forest,2020-08-14 14:15:04,closed
Mitchell Memorial Forest,2020-08-12 18:45:05,open
Mitchell Memorial Forest,2020-08-11 15:00:06,caution
Mitchell Memorial Forest,2020-08-10 11:45:05,closed
Mitchell Memorial Forest,2020-08-05 10:15:04,open
Mitchell Memorial Forest,2020-08-04 17:30:05,caution
Mitchell Memorial Forest,2020-08-03 19:30:05,closed
Mitchell Memorial Forest,2020-08-02 19:00:06,caution
Mitchell Memorial Forest,2020-07-30 10:30:05,closed
Mitchell Memorial Forest,2020-07-28 15:30:05,open
Mitchell Memorial Forest,2020-07-28 11:00:06,caution
Mitchell Memorial Forest,2020-07-27 18:45:04,closed
Mitchell Memorial Forest,2020-07-25 11:45:05,open
Mitchell Memorial Forest,2020-07-24 18:00:05,caution
Mitchell Memorial Forest,2020-07-22 8:00:06,closed
Mitchell Memorial Forest,2020-07-12 16:45:05,open
Mitchell Memorial Forest,2020-07-12 14:15:05,caution
Mitchell Memorial Forest,2020-07-11 19:45:05,closed
Mitchell Memorial Forest,2020-07-11 14:15:05,open
Mitchell Memorial Forest,2020-07-10 15:15:05,caution
Mitchell Memorial Forest,2020-07-10 9:15:05,closed
Mitchell Memorial Forest,2020-07-07 14:45:05,open
Mitchell Memorial Forest,2020-07-06 19:00:05,closed
Mitchell Memorial Forest,2020-07-01 22:00:05,open
Mitchell Memorial Forest,2020-06-27 17:00:06,closed
Mitchell Memorial Forest,2020-06-26 15:45:06,caution
Mitchell Memorial Forest,2020-06-24 10:15:06,open
Mitchell Memorial Forest,2020-06-21 19:00:06,closed
Mitchell Memorial Forest,2020-06-11 16:30:06,open
Mitchell Memorial Forest,2020-06-06 11:15:05,caution
Mitchell Memorial Forest,2020-06-04 14:15:04,closed
Mitchell Memorial Forest,2020-05-31 14:30:05,caution
Mitchell Memorial Forest,2020-05-14 11:00:06,closed
Mitchell Memorial Forest,2020-05-11 20:15:05,caution
Mitchell Memorial Forest,2020-05-08 9:30:05,closed
Mitchell Memorial Forest,2020-05-07 16:45:04,caution
Mitchell Memorial Forest,2020-05-03 9:15:05,closed
Mitchell Memorial Forest,2020-05-01 16:45:08,caution
Mitchell Memorial Forest,2020-04-23 9:45:06,closed
Mitchell Memorial Forest,2020-04-20 19:30:05,open
Mitchell Memorial Forest,2020-04-11 17:15:06,closed
Mitchell Memorial Forest,2020-04-11 16:15:06,open
Mitchell Memorial Forest,2020-04-11 13:00:08,closed
Mitchell Memorial Forest,2020-04-11 11:15:06,caution
Mitchell Memorial Forest,2020-04-09 9:45:06,closed
Mitchell Memorial Forest,2020-04-09 8:00:08,caution
Mitchell Memorial Forest,2020-04-07 15:30:06,open
Mitchell Memorial Forest,2020-04-05 9:00:06,caution
Mitchell Memorial Forest,2020-04-04 11:15:04,open
Mitchell Memorial Forest,2020-04-02 20:15:06,caution
Mitchell Memorial Forest,2020-01-22 13:15:05,closed
Mitchell Memorial Forest,2020-01-20 9:45:06,freeze
Mitchell Memorial Forest,2019-12-13 22:15:05,closed
Mitchell Memorial Forest,2019-12-11 17:00:05,freeze
Mitchell Memorial Forest,2019-11-27 5:17:11,closed
Mount Airy Forest,2023-03-22 13:00:09,closed
Mount Airy Forest,2023-03-22 7:15:06,caution
Mount Airy Forest,2023-03-21 17:00:08,open
Mount Airy Forest,2023-03-20 16:45:05,caution
Mount Airy Forest,2023-03-19 13:45:07,closed
Mount Airy Forest,2023-03-18 8:00:07,freeze
Mount Airy Forest,2023-03-17 7:15:06,closed
Mount Airy Forest,2023-03-16 14:00:09,caution
Mount Airy Forest,2023-03-12 9:00:09,closed
Mount Airy Forest,2023-03-11 9:45:05,caution
Mount Airy Forest,2023-03-10 7:15:05,closed
Mount Airy Forest,2023-03-08 13:00:13,open
Mount Airy Forest,2023-03-06 17:00:09,caution
Mount Airy Forest,2023-03-01 19:45:06,closed
Mount Airy Forest,2023-03-01 16:45:06,caution
Mount Airy Forest,2023-02-27 7:00:17,closed
Mount Airy Forest,2023-02-25 14:30:05,caution
Mount Airy Forest,2023-02-25 8:30:05,closed
Mount Airy Forest,2023-02-24 17:00:07,caution
Mount Airy Forest,2023-02-20 18:15:05,closed
Mount Airy Forest,2023-02-20 17:00:10,caution
Mount Airy Forest,2023-02-04 11:15:07,closed
Mount Airy Forest,2023-02-01 10:45:05,freeze
Mount Airy Forest,2022-12-28 16:00:08,closed
Mount Airy Forest,2022-12-23 8:45:05,freeze
Mount Airy Forest,2022-12-21 15:15:07,closed
Mount Airy Forest,2022-12-18 9:00:09,freeze
Mount Airy Forest,2022-12-14 6:30:05,closed
Mount Airy Forest,2022-12-12 17:30:07,caution
Mount Airy Forest,2022-11-25 13:45:13,closed
Mount Airy Forest,2022-11-22 14:15:14,open
Mount Airy Forest,2022-11-19 8:00:13,freeze
Mount Airy Forest,2022-11-17 16:45:05,caution
Mount Airy Forest,2022-11-16 15:30:06,closed
Mount Airy Forest,2022-11-14 7:30:05,caution
Mount Airy Forest,2022-11-11 6:15:04,closed
Mount Airy Forest,2022-11-02 14:45:05,open
Mount Airy Forest,2022-11-01 18:45:06,caution
Mount Airy Forest,2022-10-31 9:00:05,closed
Mount Airy Forest,2022-10-30 21:00:09,caution
Mount Airy Forest,2022-10-27 10:30:05,open
Mount Airy Forest,2022-10-26 8:45:04,caution
Mount Airy Forest,2022-09-26 11:45:04,open
Mount Airy Forest,2022-09-24 13:00:10,caution
Mount Airy Forest,2022-09-24 6:45:05,closed
Mount Airy Forest,2022-09-12 16:45:06,open
Mount Airy Forest,2022-09-11 17:45:06,closed
Mount Airy Forest,2022-09-07 16:30:07,caution
Mount Airy Forest,2022-09-03 7:45:04,closed
Mount Airy Forest,2022-08-31 16:45:05,open
Mount Airy Forest,2022-08-30 14:00:06,caution
Mount Airy Forest,2022-08-30 6:45:04,closed
Mount Airy Forest,2022-08-22 16:45:06,open
Mount Airy Forest,2022-08-22 16:30:05,caution
Mount Airy Forest,2022-08-20 19:15:07,closed
Mount Airy Forest,2022-08-20 16:45:07,caution
Mount Airy Forest,2022-08-20 15:30:06,closed
Mount Airy Forest,2022-08-16 14:45:07,open
Mount Airy Forest,2022-08-15 15:30:09,caution
Mount Airy Forest,2022-08-14 8:45:09,closed
Mount Airy Forest,2022-08-11 21:15:08,open
Mount Airy Forest,2022-08-11 19:30:09,caution
Mount Airy Forest,2022-08-11 17:15:09,open
Mount Airy Forest,2022-08-11 16:30:09,caution
Mount Airy Forest,2022-08-09 13:45:09,closed
Mount Airy Forest,2022-08-07 10:45:07,caution
Mount Airy Forest,2022-08-05 9:45:07,closed
Mount Airy Forest,2022-08-03 7:00:08,open
Mount Airy Forest,2022-08-02 11:00:09,caution
Mount Airy Forest,2022-08-01 18:45:07,closed
Mount Airy Forest,2022-08-01 12:45:07,caution
Mount Airy Forest,2022-08-01 7:45:07,open
Mount Airy Forest,2022-07-31 14:30:07,caution
Mount Airy Forest,2022-07-31 6:00:07,closed
Mount Airy Forest,2022-07-28 15:00:10,open
Mount Airy Forest,2022-07-28 7:30:25,caution
Mount Airy Forest,2022-07-27 6:15:07,closed
Mount Airy Forest,2022-07-26 12:15:07,caution
Mount Airy Forest,2022-07-19 18:30:07,open
Mount Airy Forest,2022-07-19 12:00:08,caution
Mount Airy Forest,2022-07-17 7:45:07,closed
Mount Airy Forest,2022-07-12 22:15:06,open
Mount Airy Forest,2022-07-11 21:15:06,caution
Mount Airy Forest,2022-07-08 13:45:07,closed
Mount Airy Forest,2022-07-07 19:15:06,open
Mount Airy Forest,2022-07-07 18:45:07,caution
Mount Airy Forest,2022-07-06 22:30:07,closed
Mount Airy Forest,2022-06-23 15:15:06,open
Mount Airy Forest,2022-06-23 7:15:05,caution
Mount Airy Forest,2022-06-22 16:45:05,closed
Mount Airy Forest,2022-06-17 9:45:05,open
Mount Airy Forest,2022-06-15 17:15:05,caution
Mount Airy Forest,2022-06-06 16:15:06,closed
Mount Airy Forest,2022-06-06 12:45:05,caution
Mount Airy Forest,2022-06-04 10:15:05,open
Mount Airy Forest,2022-06-03 12:00:09,caution
Mount Airy Forest,2022-06-02 6:15:08,closed
Mount Airy Forest,2022-05-31 8:00:06,open
Mount Airy Forest,2022-05-29 13:30:05,caution
Mount Airy Forest,2022-05-26 8:00:07,closed
Mount Airy Forest,2022-05-25 11:00:08,caution
Mount Airy Forest,2022-05-24 14:15:05,open
Mount Airy Forest,2022-05-23 17:00:09,caution
Mount Airy Forest,2022-05-18 16:45:06,closed
Mount Airy Forest,2022-05-16 17:30:06,open
Mount Airy Forest,2022-05-16 6:15:06,caution
Mount Airy Forest,2022-05-15 12:45:05,open
Mount Airy Forest,2022-05-15 8:30:05,caution
Mount Airy Forest,2022-05-14 21:15:06,closed
Mount Airy Forest,2022-05-09 19:00:07,open
Mount Airy Forest,2022-05-08 13:15:05,caution
Mount Airy Forest,2022-05-03 7:00:08,closed
Mount Airy Forest,2022-05-01 12:15:05,open
Mount Airy Forest,2022-05-01 8:45:05,caution
Mount Airy Forest,2022-04-30 13:30:05,open
Mount Airy Forest,2022-04-30 12:30:05,caution
Mount Airy Forest,2022-04-30 8:15:05,closed
Mount Airy Forest,2022-04-26 15:30:05,open
Mount Airy Forest,2022-04-25 14:45:05,caution
Mount Airy Forest,2022-04-24 12:15:05,open
Mount Airy Forest,2022-04-22 16:01:34,caution
Mount Airy Forest,2022-04-21 5:15:05,closed
Mount Airy Forest,2022-04-20 17:00:07,caution
Mount Airy Forest,2022-04-18 6:15:05,closed
Mount Airy Forest,2022-04-17 13:45:05,open
Mount Airy Forest,2022-04-16 13:45:05,caution
Mount Airy Forest,2022-04-16 9:00:10,closed
Mount Airy Forest,2022-04-15 17:00:07,caution
Mount Airy Forest,2022-04-11 12:15:06,closed
Mount Airy Forest,2022-04-10 13:00:07,caution
Mount Airy Forest,2022-04-05 10:15:06,closed
Mount Airy Forest,2022-03-27 15:15:05,open
Mount Airy Forest,2022-03-22 6:30:06,closed
Mount Airy Forest,2022-03-21 7:15:05,caution
Mount Airy Forest,2022-03-18 15:30:05,closed
Mount Airy Forest,2022-03-16 12:45:04,open
Mount Airy Forest,2022-03-15 16:30:04,caution
Mount Airy Forest,2022-03-13 13:00:06,closed
Mount Airy Forest,2022-03-12 8:00:07,freeze
Mount Airy Forest,2022-03-06 7:00:07,closed
Mount Airy Forest,2022-03-04 7:15:05,caution
Mount Airy Forest,2022-02-15 11:15:05,closed
Mount Airy Forest,2022-02-13 8:30:05,freeze
Mount Airy Forest,2022-02-08 14:30:06,closed
Mount Airy Forest,2022-02-04 8:30:05,freeze
Mount Airy Forest,2022-01-31 14:00:07,closed
Mount Airy Forest,2022-01-20 7:30:05,freeze
Mount Airy Forest,2022-01-18 12:30:05,closed
Mount Airy Forest,2022-01-15 9:15:06,freeze
Mount Airy Forest,2022-01-12 13:00:07,closed
Mount Airy Forest,2022-01-10 6:15:06,freeze
Mount Airy Forest,2022-01-08 21:00:07,closed
Mount Airy Forest,2022-01-06 8:15:06,freeze
Mount Airy Forest,2021-12-14 16:00:07,closed
Mount Airy Forest,2021-12-14 9:15:05,caution
Mount Airy Forest,2021-12-05 18:00:07,closed
Mount Airy Forest,2021-12-04 16:15:05,open
Mount Airy Forest,2021-12-03 16:00:07,caution
Mount Airy Forest,2021-12-01 9:45:05,closed
Mount Airy Forest,2021-11-29 15:30:05,caution
Mount Airy Forest,2021-11-29 5:45:06,freeze
Mount Airy Forest,2021-11-27 12:45:04,caution
Mount Airy Forest,2021-11-25 8:45:05,closed
Mount Airy Forest,2021-11-24 9:45:06,caution
Mount Airy Forest,2021-11-24 6:15:06,freeze
Mount Airy Forest,2021-11-23 17:30:05,caution
Mount Airy Forest,2021-11-21 9:00:07,closed
Mount Airy Forest,2021-11-19 15:30:05,caution
Mount Airy Forest,2021-11-18 6:15:05,closed
Mount Airy Forest,2021-11-17 7:15:05,caution
Mount Airy Forest,2021-11-11 14:15:05,closed
Mount Airy Forest,2021-11-03 16:45:05,open
Mount Airy Forest,2021-11-01 17:00:07,caution
Mount Airy Forest,2021-10-28 14:00:07,closed
Mount Airy Forest,2021-10-26 18:00:06,caution
Mount Airy Forest,2021-10-22 16:30:05,closed
Mount Airy Forest,2021-10-18 7:15:06,caution
Mount Airy Forest,2021-10-15 12:45:05,closed
Mount Airy Forest,2021-10-14 7:30:06,caution
Mount Airy Forest,2021-10-12 19:15:04,open
Mount Airy Forest,2021-10-12 7:00:08,caution
Mount Airy Forest,2021-10-11 22:00:07,closed
Mount Airy Forest,2021-10-08 12:00:07,caution
Mount Airy Forest,2021-10-02 19:15:05,closed
Mount Airy Forest,2021-09-30 20:00:06,open
Mount Airy Forest,2021-09-28 19:15:05,caution
Mount Airy Forest,2021-09-28 11:30:05,open
Mount Airy Forest,2021-09-28 7:15:06,caution
Mount Airy Forest,2021-09-26 20:45:05,open
Mount Airy Forest,2021-09-23 21:00:06,caution
Mount Airy Forest,2021-09-20 13:45:05,closed
Mount Airy Forest,2021-09-08 14:15:05,open
Mount Airy Forest,2021-09-08 6:45:05,caution
Mount Airy Forest,2021-09-06 16:45:05,open
Mount Airy Forest,2021-09-06 10:00:07,caution
Mount Airy Forest,2021-09-05 9:00:07,closed
Mount Airy Forest,2021-09-04 20:00:06,caution
Mount Airy Forest,2021-09-02 16:30:05,open
Mount Airy Forest,2021-09-01 18:00:07,caution
Mount Airy Forest,2021-08-30 7:15:05,closed
Mount Airy Forest,2021-08-28 15:15:06,open
Mount Airy Forest,2021-08-28 11:15:05,caution
Mount Airy Forest,2021-08-28 7:45:06,closed
Mount Airy Forest,2021-08-26 19:00:07,open
Mount Airy Forest,2021-08-26 16:45:05,closed
Mount Airy Forest,2021-08-26 15:30:05,open
Mount Airy Forest,2021-08-25 18:15:06,caution
Mount Airy Forest,2021-08-20 14:00:07,open
Mount Airy Forest,2021-08-19 17:30:05,caution
Mount Airy Forest,2021-08-19 7:15:05,closed
Mount Airy Forest,2021-08-18 16:30:05,caution
Mount Airy Forest,2021-08-17 17:45:06,closed
Mount Airy Forest,2021-08-17 7:30:05,caution
Mount Airy Forest,2021-08-16 18:00:07,closed
Mount Airy Forest,2021-08-16 9:30:05,caution
Mount Airy Forest,2021-08-15 13:30:05,open
Mount Airy Forest,2021-08-15 9:15:05,caution
Mount Airy Forest,2021-08-11 11:15:05,open
Mount Airy Forest,2021-08-10 13:30:05,caution
Mount Airy Forest,2021-08-10 9:15:06,closed
Mount Airy Forest,2021-08-02 8:30:06,open
Mount Airy Forest,2021-08-01 21:15:05,caution
Mount Airy Forest,2021-08-01 15:45:05,closed
Mount Airy Forest,2021-07-19 19:00:08,open
Mount Airy Forest,2021-07-18 14:45:06,caution
Mount Airy Forest,2021-07-16 14:15:06,closed
Mount Airy Forest,2021-07-16 8:45:06,caution
Mount Airy Forest,2021-07-15 15:00:11,open
Mount Airy Forest,2021-07-10 10:45:07,closed
Mount Airy Forest,2021-07-08 7:00:09,open
Mount Airy Forest,2021-07-07 19:00:10,caution
Mount Airy Forest,2021-07-07 18:30:06,closed
Mount Airy Forest,2021-07-03 17:30:07,open
Mount Airy Forest,2021-06-30 19:45:06,closed
Mount Airy Forest,2021-06-30 13:15:06,caution
Mount Airy Forest,2021-06-29 18:45:05,closed
Mount Airy Forest,2021-06-23 12:15:05,open
Mount Airy Forest,2021-06-22 17:00:10,caution
Mount Airy Forest,2021-06-18 21:00:10,closed
Mount Airy Forest,2021-06-18 16:00:09,caution
Mount Airy Forest,2021-06-18 11:15:07,closed
Mount Airy Forest,2021-06-15 17:45:06,open
Mount Airy Forest,2021-06-14 16:45:06,caution
Mount Airy Forest,2021-06-13 15:00:10,closed
Mount Airy Forest,2021-06-13 9:30:05,caution
Mount Airy Forest,2021-06-06 20:00:08,closed
Mount Airy Forest,2021-06-06 12:00:11,caution
Mount Airy Forest,2021-06-06 10:15:05,open
Mount Airy Forest,2021-06-05 7:45:07,caution
Mount Airy Forest,2021-06-02 7:00:09,closed
Mount Airy Forest,2021-05-31 14:00:09,open
Mount Airy Forest,2021-05-30 9:00:08,caution
Mount Airy Forest,2021-05-28 13:45:05,closed
Mount Airy Forest,2021-05-27 16:15:05,caution
Mount Airy Forest,2021-05-26 12:15:07,closed
Mount Airy Forest,2021-05-19 18:15:05,open
Mount Airy Forest,2021-05-19 7:15:05,caution
Mount Airy Forest,2021-05-17 7:30:05,closed
Mount Airy Forest,2021-05-12 10:15:06,open
Mount Airy Forest,2021-05-11 16:45:06,caution
Mount Airy Forest,2021-05-09 10:00:08,closed
Mount Airy Forest,2021-05-08 16:00:08,caution
Mount Airy Forest,2021-05-06 20:30:07,closed
Mount Airy Forest,2021-05-05 19:45:06,caution
Mount Airy Forest,2021-05-02 21:15:05,closed
Mount Airy Forest,2021-05-01 8:15:06,open
Mount Airy Forest,2021-04-30 16:15:05,caution
Mount Airy Forest,2021-04-28 17:30:06,closed
Mount Airy Forest,2021-04-26 14:30:05,open
Mount Airy Forest,2021-04-25 17:00:07,caution
Mount Airy Forest,2021-04-24 12:30:06,closed
Mount Airy Forest,2021-04-23 7:00:09,caution
Mount Airy Forest,2021-04-21 7:15:06,closed
Mount Airy Forest,2021-04-18 10:45:09,open
Mount Airy Forest,2021-04-17 16:00:11,caution
Mount Airy Forest,2021-04-13 18:30:05,open
Mount Airy Forest,2021-04-13 15:00:09,caution
Mount Airy Forest,2021-04-10 13:00:09,closed
Mount Airy Forest,2021-04-09 7:15:05,open
Mount Airy Forest,2021-04-08 18:30:10,caution
Mount Airy Forest,2021-04-08 13:30:06,closed
Mount Airy Forest,2021-04-06 15:00:07,open
Mount Airy Forest,2021-04-06 9:00:09,closed
Mount Airy Forest,2021-04-02 14:15:05,open
Mount Airy Forest,2021-04-01 20:00:06,caution
Mount Airy Forest,2021-03-31 6:45:05,closed
Mount Airy Forest,2021-03-29 17:15:05,caution
Mount Airy Forest,2021-03-28 7:15:07,closed
Mount Airy Forest,2021-03-27 14:30:05,caution
Mount Airy Forest,2021-03-25 13:00:06,closed
Mount Airy Forest,2021-03-24 14:00:06,open
Mount Airy Forest,2021-03-24 7:15:08,caution
Mount Airy Forest,2021-03-21 16:30:05,open
Mount Airy Forest,2021-03-21 12:45:04,caution
Mount Airy Forest,2021-03-15 12:45:06,closed
Mount Airy Forest,2021-03-14 12:45:04,caution
Mount Airy Forest,2021-03-14 8:30:05,closed
Mount Airy Forest,2021-03-13 9:30:05,caution
Mount Airy Forest,2021-03-11 13:30:05,closed
Mount Airy Forest,2021-03-10 7:45:06,open
Mount Airy Forest,2021-03-09 7:45:05,caution
Mount Airy Forest,2021-02-23 8:00:09,closed
Mount Airy Forest,2021-02-04 7:45:05,freeze
Mount Airy Forest,2021-02-03 16:45:05,closed
Mount Airy Forest,2021-02-02 7:15:06,freeze
Mount Airy Forest,2021-01-30 14:45:06,closed
Mount Airy Forest,2021-01-28 7:30:10,freeze
Mount Airy Forest,2021-01-24 15:00:07,closed
Mount Airy Forest,2021-01-23 7:45:05,freeze
Mount Airy Forest,2021-01-14 17:15:06,closed
Mount Airy Forest,2021-01-13 16:00:08,caution
Mount Airy Forest,2021-01-13 11:30:07,closed
Mount Airy Forest,2021-01-10 6:45:05,freeze
Mount Airy Forest,2020-12-29 14:30:05,closed
Mount Airy Forest,2020-12-28 22:15:06,freeze
Mount Airy Forest,2020-12-27 13:15:06,closed
Mount Airy Forest,2020-12-24 19:00:06,freeze
Mount Airy Forest,2020-12-17 8:00:08,closed
Mount Airy Forest,2020-12-15 6:45:06,freeze
Mount Airy Forest,2020-12-12 8:30:06,closed
Mount Airy Forest,2020-12-10 12:15:05,caution
Mount Airy Forest,2020-12-09 10:45:06,open
Mount Airy Forest,2020-12-08 16:45:05,caution
Mount Airy Forest,2020-12-06 12:45:05,closed
Mount Airy Forest,2020-12-06 7:45:06,freeze
Mount Airy Forest,2020-12-03 12:45:05,closed
Mount Airy Forest,2020-12-03 8:30:06,freeze
Mount Airy Forest,2020-12-02 10:15:06,closed
Mount Airy Forest,2020-12-02 7:15:05,freeze
Mount Airy Forest,2020-11-30 9:15:05,closed
Mount Airy Forest,2020-11-29 16:15:05,caution
Mount Airy Forest,2020-11-29 14:00:08,open
Mount Airy Forest,2020-11-27 15:45:05,caution
Mount Airy Forest,2020-11-25 6:45:03,closed
Mount Airy Forest,2020-11-24 14:15:05,caution
Mount Airy Forest,2020-11-21 9:15:05,closed
Mount Airy Forest,2020-11-18 16:45:05,open
Mount Airy Forest,2020-11-16 15:30:05,caution
Mount Airy Forest,2020-11-15 8:00:11,closed
Mount Airy Forest,2020-11-13 16:30:06,open
Mount Airy Forest,2020-11-11 7:15:05,caution
Mount Airy Forest,2020-10-30 16:00:06,open
Mount Airy Forest,2020-10-29 7:00:10,closed
Mount Airy Forest,2020-10-27 16:30:06,caution
Mount Airy Forest,2020-10-24 16:30:05,open
Mount Airy Forest,2020-10-23 22:15:05,closed
Mount Airy Forest,2020-10-22 13:00:07,open
Mount Airy Forest,2020-10-21 12:45:05,caution
Mount Airy Forest,2020-10-19 6:45:06,closed
